"Zupid","sku","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"aae23ff6563ceb749c34092af1a2bb5d","0000000024556","Concha y Toro Casillero del Diablo Carmenere","7.49","EUR",,"Rotwein trocken - Chile - Rapel Valley. Goldmedaille MUNDUS VINI in 2011.","Weinkeller / Rotwein / Chile Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/cddcarmenere_457_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/cddcarmenere_457_z1.jpg","Concha y Toro","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[wdRBUPmTDhnAoGfGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"d8d81824b8ee9e716dfaed95698bd464","0000000024594","Concha y Toro Casillero Del Diablo Merlot","7.49","EUR",,"Rotwein trocken - Chile - Rapel Valley - GOLD bei IWC London 2006.","Weinkeller / Rotwein / Chile Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/merlot2011.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/merlot2011.png","Concha y Toro","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[bKB4DdM84NJERPmGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"04bcc12050566b7bb29d9628c825f0be","0000000025412","OWK Oberkircher Weissherbst QbA 1 ltr 2011","4.99","EUR",,"Weißwein - Deutschland - Baden - Ortenauer Weinkellerei. Ein feiner, fruchtiger Roséwein, aus der Spätburgundertraube gewonnen.","Deutschland / Weinkeller / Roséweine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860983_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860983_iq.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[o2j4d244bbbc26a84.80200543]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"d46202c2defbca4d7211bd83bf24309b","0000000025504","OWK Affentaler Spätburgunder QbA Affenflasche","6.29","EUR",,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. Die Affenflasche, eine schöne Zierflasche, ist ideal als Geschenk!","Rotwein / Deutschland / Baden - Ortenau",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/affenflasche_370_z1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/affenflasche_370_z1.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[D5ZOLGgG2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"1a24624c46ad6b6632b9ca466980c36c","0000000025573","OWK Ihringer Spätburgunder QbA 1 ltr 2010","4.99","EUR",,"Rotwein - Deutschland - Baden Ortenauer Weinkellerei. Ein gehaltvoller Rotwein mit feinen Taninen und ausdrucksvoller Fruchtnote.","Rotwein / Deutschland / Baden - Ortenau",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860662_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4007474860662_iq.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[i2h4cc1541cea40c0.45123960]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"282c7ead6e56dbbc6051cc355b11bd7f","0000000025641","OWK Affentaler Spätburgunder QbA","5.49","EUR",,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. Vollmundiger, kräftiger Rotwein mit dunkler Farbe. Angenehme, nicht aufgesetzte Süße. Passt wunderbar zu Käse.","Deutschland / Baden - Ortenau / OWK Affentaler Spätburgunder",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/c28484f7aa3a0f87ffb27f9c18b521d0-4311605440150_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4311605440150_iq.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[MEyULZ5hOJzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8bd4b932e79ed12b3e6aefaf32d29907","0000000025672","OWK Affentaler Spätburgunder QbA trocken","5.49","EUR",,"Rotwein - Deutschland - Baden - Ortenauer Weinkellerei. Dieser leuchtend rubinrote bis dunkelrote Wein wird von uns zu Wild, Rind, Lamm und Käse empfohlen.","Deutschland / Baden - Ortenau / OWK Affentaler Spätburgunder",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/c28484f7aa3a0f87ffb27f9c18b521d0-4311605439390.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/c28484f7aa3a0f87ffb27f9c18b521d0-4311605439390.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[a9H38jxG2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ea116f24c2bcec3764e27541a1e17fc2","0000000025702","Moselland Riesling QbA","4.29","EUR",,"Weißwein - Deutschland - Mosel","",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/4006975004186.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/4006975004186.png","Moselland","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[87d4c9e91e31cc057.22295277]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"89e5bac3f73ccb1cb5e527d282503072","0000000026101","OWK Altschweierer Sternenberg Riesling Sekt Brut","6.99","EUR",,"Deutschland - Baden - Ortenauer Weinkellerei.. Ein weiniger Sekt mit feintrockener Eleganz. Für besondere Anlässe oder als Geschenk.","Champagner / Sekt / Sekt / Winzersekt aus Baden",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/Tok1s6fM2k5nIIvJmn8b78-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/Tok1s6fM2k5nIIvJmn8b78-30.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[Q1Izg66H2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ce7c2b9815dd29ba4dbaf4661cc48c70","0000000026118","OWK Altschweierer Sternenberg Riesling Sekt Trocken","6.99","EUR",,"Deutschland - Baden - Ortenauer Weinkellerei.","Champagner / Sekt / Sekt / Winzersekt aus Baden",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/ggd1Fp5j3k5nIIvJmn8b78-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/ggd1Fp5j3k5nIIvJmn8b78-30.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[RcYVrtnH2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"9c2f951ff98147115fb5847823122412","0000000026125","OWK Altschweierer Sternenberg Rosé Sekt Trocken","6.79","EUR",,"Deutschland - Baden - Ortenauer Weinkellerei. Wunderschöne Erdbeer - Brombeeraromatik.","Champagner / Sekt / Sekt / Winzersekt aus Baden",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/altschsektrose_300_p1.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/altschsektrose_300_p1.jpg","OWK","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[coq4aa0ba6b5e2455.53494911]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"10ba56298a354051cc3b16ca8996ff55","0000000026361","Miguel Torres Sangre de Toro","6.99","EUR",,"Spanien - DO Catalunya.","Weinkeller / Rotwein / Spanien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/8296ce3e9475d16a92be3afee9a7dc07-8410113003027.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/8296ce3e9475d16a92be3afee9a7dc07-8410113003027.jpg","Miguel Torres","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[cqc4c9340a82a2c09.80310966]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"99e620b3b04765a2dd8ba7a707a0d66b","0000000026453","Stazione di Posta Chianti Classico DOCG Rotwein JG 2010","7.49","EUR",,"Rotwein - Italien - Toskana.","Weinkeller / Rotwein / Italien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/0f9015364dc8ba47594d2cf3e29c1d16-8018485000059_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/0f9015364dc8ba47594d2cf3e29c1d16-8018485000059_iq.jpg","Stazione di Posta","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[5UccahZH2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"9327b33e4fa0bdf8f2d5b686f6882580","0000000026514","Poggio Capponi Chianti Rotwein","5.79","EUR",,"Rotwein - Italien.","Weinkeller / Rotwein / Italien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/5c75d15a08bb3db970c002fbefd52067-8025318000018.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/5c75d15a08bb3db970c002fbefd52067-8025318000018.jpg","Poggio Capponi","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[ZvgrOHgI2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"23fe6939b2aaf0bbe9637b530af07134","0000000026620","Poggio D`Albe Montepulciano D'Abruzzo DOC Rotwein","5.79","EUR",,"Rotwein - Italien.","",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-8004291002004.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-8004291002004.jpg","Poggio D`Albe","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997dcb9d10b1.81118974]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"1bc7a1f38e6bb593daca44c20b2c9b34","0000000027111","Grand Plaisir Champagne Brut","13.99","EUR",,"Frankreich. Fruchtig, frischer Typ mit klarem Reifearoma. Silbermedalliengewinner MUNDUSvini 2009.","Champagner / Sekt / Champagner",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/p9c4af18c74727661.60226917-4311605471765.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/p9c4af18c74727661.60226917-4311605471765.jpg","Grand Plaisir","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[p9c4af18c51e1ace8.38106032]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"fe07e77287e7606ef6cbed90fee9a30d","0000000027838","Bacardi Mojito","13.79","EUR",,"","Spirituosen / Dunkle Spirituosen / Rum",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/bacardimojito750.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/bacardimojito750.jpg","Bacardi","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997e9b22a637.54893843]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"ed276b2b61b531bbcc194fe4511185d8","0000000028022","Hex v. Dasenstein Spätburgunder Rotwein Hexenflasche JG 2010","7.99","EUR",,"Rotwein - Deutschland - Baden - WG Kappelrodeck.","Rotwein / Deutschland / Baden - Kappelrodeck",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/86c439a1d10c2fbb9f5888084d620188-4008780013261_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/86c439a1d10c2fbb9f5888084d620188-4008780013261_iq.jpg","Hex v. Dasenstein","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[PSYWdDvb2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"5710775aaa47535c4d5c3b3a357a8a67","0000000028039","Hex v. Dasenstein Spätburgunder Rotwein JG 2010","5.99","EUR",,"Rotwein - Deutschland - Baden - WG Kappelrodeck.","Rotwein / Deutschland / Baden - Kappelrodeck",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/86c439a1d10c2fbb9f5888084d620188-4008780011267.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/86c439a1d10c2fbb9f5888084d620188-4008780011267.jpg","Hex v. Dasenstein","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[tPr3vaZa2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"2c6b8997ea03a7e959ba64bcba564c0f","0000000028046","Hex v. Dasenstein Spätburgunder Rotwein trocken JG 2011","5.99","EUR",,"Rotwein - Deutschland - Baden - WG Kappelrodeck.","Rotwein / Deutschland / Baden - Kappelrodeck",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/86c439a1d10c2fbb9f5888084d620188-4008780012264.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/86c439a1d10c2fbb9f5888084d620188-4008780012264.jpg","Hex v. Dasenstein","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[TPAXM3fb2BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"97ed610a077dace845b45776f3b3a92f","0000000028084","Gallo Family Merlot Rotwein","5.49","EUR",,"Rotwein - Sierra Valley - Kalifornien.","Weinkeller / Rotwein / Kalifornien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-85000009840_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-85000009840_iq.jpg","Gallo Family","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997dbe760604.35681488]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"96f5f9294694e4aed0314c041cd8b8a5","0000000028367","Marqués de Riscal Tempranillo 1860 Rotwein JG 2008","7.79","EUR",,"Rotwein - Spanien - Ribera del Duero. Die Rioja ist eines der klimatisch und geologisch meist begünstigten Weinbaugebiete der Erde.","Weinkeller / Rotwein / Spanien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/b40b94330396eec725a2726cf4ba1ddb-8410866430477_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/b40b94330396eec725a2726cf4ba1ddb-8410866430477_iq.jpg","Marqués de Riscal","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[RsOXvVPGLzamXKhGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"46ffd4e0a952211b86f51f979fd84757","0000000028374","Marqués de Riscal Blanco 2011","7.79","EUR",,"Weißwein - Spanien - Rueda.","Weinkeller / Weißwein / Spanien Weißwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-4002859324616_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-4002859324616_iq.jpg","Marqués de Riscal","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997dfdf0e750.21291787]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"dafc3fe38ed8d8e2c1f5f8b23cecc83d","0000000028381","Soliano Merlot DOC Bio-Rotwein","5.49","EUR",,"Rotwein - Frankreich - Languedoc. Aus kontrolliert ökologischem Anbau.","Weinkeller / Sonderaktionen / Bio-Weine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/xYA3z1OvfSflHeiGWBzBEd-30.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/xYA3z1OvfSflHeiGWBzBEd-30.jpg","Soliano","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[7jUX9AAz3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"15e781de52866e71558dea2f2e3eb61b","0000000028398","Soliano Cabernet Sauvignon DOC Bio-Rotwein 2011","5.49","EUR",,"Rotwein - Frankreich - Languedoc. Aus kontrolliert ökologischem Anbau.","Weinkeller / Sonderaktionen / Bio-Weine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/5eq4979a774bc6474.71187088-4024967110608_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/5eq4979a774bc6474.71187088-4024967110608_iq.jpg","Soliano","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[61KnsrQz3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"391e04a4b36f869c6ac33a423056b218","0000000028404","Soliano Chardonnay Bio-Weißwein 2011","5.49","EUR",,"Weißwein - Italien - Venetien, aus kontrolliert ökologischem Anbau.","Weinkeller / Sonderaktionen / Bio-Weine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/5eq4979a774bc6474.71187088-4024967228181.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/5eq4979a774bc6474.71187088-4024967228181.jpg","Soliano","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[IiYJ0Hkz3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e79416dad5ac2ed952feafb00faea3f3","0000000028435","Soliano Sangiovese Bio-Rotwein 2011","5.49","EUR",,"Rotwein - Italien - Latium - aus kontrolliert ökologischem Anbau.","Weinkeller / Sonderaktionen / Bio-Weine",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/5eq4979a774bc6474.71187088-4024967228167_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/5eq4979a774bc6474.71187088-4024967228167_iq.jpg","Soliano","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[aKD6qC5A3BzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"4a140386593481eb073ac5fc3210aaca","0000000028640","OverSeas Südafrika Cabernet Sauvignon","3.49","EUR",,"Rotwein - Südafrika","Weinkeller / Rotwein / Südafrika Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/sdafrikacabernetoverseas.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/sdafrikacabernetoverseas.png","OverSeas","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997e39377665.84087260]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"41d4625ec65b98ee8e9b24c21d298228","0000000028664","OverSeas Südafrika Sauvignon Blanc","3.49","EUR",,"Weißwein - Südafrika","Weinkeller / Weißwein / Südafrika Weißwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-4311605472366.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-4311605472366.jpg","OverSeas","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[c284d997e393c5568.93546380]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"0700419f6a151d910486205a309f1b1d","0000000029070","OverSeas Australien Shiraz","3.49","EUR",,"Rotwein - Australien","Weinkeller / Rotwein / Australien Rotwein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/-4311605472380.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/-4311605472380.jpg","OverSeas","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[umg4af3e440205df0.66957532]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"e92d7c0b8099301bfb41f4923a276257","0000000029698","Württemberger Trollinger QbA halbtr.","3.49","EUR",,"Deutschland - Württemberg. Halbtrockener, harmonischer Rotwein.","Rotwein / Deutschland / Württemberg",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/292c9139660bb671ef549742a4583b0a-4006840173559_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/292c9139660bb671ef549742a4583b0a-4006840173559_iq.jpg","Württemberger","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qlq4b026ebb75fb43.03251645]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"8f52c7e2f4cea4e544f46e44a249bdcf","0000000029704","Württemberger Schwarzriesling QbA halbtr. Rotwein","4.29","EUR",,"Rotwein - Deutschland - Württemberg. Halbtrockener, fruchtiger Rotwein.","Rotwein / Deutschland / Württemberg",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/4006840327556.png","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/4006840327556.png","Württemberger","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[qlq4b027013a4c3f9.60779929]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"7bf1b3624b65b96ce6f5cda141fab2c4","0000000031479","Lauffener Katzenbeisser Trollinger mit Lemberger JG 2011","4.99","EUR",,"Deutschland - Württemberg.","Rotwein / Deutschland / Württemberg",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/7db701184f853f43baa99877ffdcb02f-4005670032500_iq.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/7db701184f853f43baa99877ffdcb02f-4005670032500_iq.jpg","Lauffener Katzenbeisser","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[TyftUYcVOJzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
"74fb9043c564249ec7ccd07bcae0b0f5","0000000031752","Chateau Duplessy Bordeaux Rotwein JG 2007","10.99","EUR",,"Frankreich - Bordeaux. Im Gaumen zeigt er eine wurnderbare Ausgeglichenheit, und er animiert vor allem zum Weitertrinken.","Geschenke / Alkoholische Geschenke / Wein",,"http://shop.edeka24.de/out/pictures/generated/product/1/185_150_90/co649509920037e41.61892542-4002567201773.jpg","http://shop.edeka24.de/out/pictures/generated/product/1/380_340_90/co649509920037e41.61892542-4002567201773.jpg","Chateau Duplessy","http://www.zanox-affiliate.de/ppc/?20301248C727219293&ULP=[[bNoMzloYOJzhKolGWBzBEd-1]]","2",,,"Ab 75 EUR Warenwert liefern wir versandkostenfrei.","3.95"
