"ArtNumber";"Title";"Description_Short";"DisplayPrice";"Img_url";"Deeplink1";"ProductCategoryID";"ProductCategoryName"
"9540.12";"Aceto Balsamico di Modena IGP Gereifter Balsamessig, IGP, Italien, Emilia, 25 cl, Bio";"Ein feiner Aceto Balsamico, der in jede gute Küche gehört! «Invecchiato» steht für die lange Reifezeit von 5 Jahren im kleinen Holzfass. Dies verleiht ihm die unverkennbare Geschmackstiefe und Balance. Zutaten: Weinessig und Traubenmost aus biologischem Anbau, natürlich entstandene Sulfite; Essigsäuregehalt 6%";"13.90 EUR ";"http://www.delinat.com/flaschen/450h/9540.11.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9540.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9540.12&utm-campaign=affilinet-csv";35844561;"Essig > Bio-Spezialitäten > Italien > Emilia Romagna"
"9560.11";"BioAronia Saft 75 cl naturreiner Originalsaft aus Beere, Bio";"100% reiner Aronia-Direktsaft aus kontrolliert biologischem Anbau. Vor dem Öffnen schütteln, gekühlt aufbewahren. Tipp: mit Wasser oder Fruchtsaft mischen. Herkunft: PL, DE, UKR.";"7.90 EUR ";"http://www.delinat.com/flaschen/450h/9560.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9560.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9560.11&utm-campaign=affilinet-csv";35844564;"Aronia > Bio-Spezialitäten > Deutschland"
"9564.11";"BioAronia Früchtetee 150 g Teemischung mit 60% Aroniatrester, Bio";"Die harmonische Früchteteemischung mit 60% Aroniatrester. Dieser besteht hauptsächlich aus Schalen und Kernen, die besonders reich an wertvollen Polyphenolen sind.";"5.60 EUR ";"http://www.delinat.com/flaschen/450h/9564.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9564.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9564.11&utm-campaign=affilinet-csv";35844564;"Aronia > Bio-Spezialitäten > Deutschland"
"9567.11";"BioAronia-Quitte 200 g Glas mit leckerem Fruchtaufstrich, Bio";"Der leckere Fruchtaufstrich mit wertvollen natürlichen Inhaltsstoffen von Aroniabeeren und Quitten. Kühl und trocken lagern.";"3.95 EUR ";"http://www.delinat.com/flaschen/450h/9567.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9567.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9567.11&utm-campaign=affilinet-csv";35844564;"Aronia > Bio-Spezialitäten > Deutschland"
"9568.11";"BioAronia-Hagebutten 200 g Glas mit leckerem Fruchtaufstrich, Bio";"Der leckere Fruchtaufstrich mit wertvollen natürlichen Inhaltsstoffen von Aroniabeeren und Hagebutten. Kühl und trocken lagern.";"3.95 EUR ";"http://www.delinat.com/flaschen/450h/9568.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9568.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9568.11&utm-campaign=affilinet-csv";35844564;"Aronia > Bio-Spezialitäten > Deutschland"
"9680.11";"Reiner Traubensaft 75 cl aus roten Garnacha-Trauben, Bio";"Ein sortenreiner Saft auf Garnacha-Trauben: 0,0 Promille - 100 Prozent Genuss! Mit Traubensaft liegen Sie immer richtig!";"2.65 EUR ";"http://www.delinat.com/flaschen/450h/9680.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9680.11.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9680.11&utm-campaign=affilinet-csv";35844568;"Bio-Spezialitäten > Bio-Spezialitäten > Spanien > La Mancha"
"9692.03";"Probierpaket BioAronia-Feinkost Traubensaft + 5 BioAronia-Produkte, Bio";"Geniessen Sie die Vielfalt der Aroniabeere in all ihren Facetten und den kraftspendenden Traubensaft aus Garnacha-Beeren.";"21.00 EUR ";"http://www.delinat.com/flaschen/160wp/9692.03.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9692.03.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9692.03&utm-campaign=affilinet-csv";35844571;"Probierpaket > paket > Deutschland"
"9701.00";"Weinkühler Terracotta mit Delinat-Zeichen";"Dieser Weinkühler hält Weiss- und Roséweine über Stunden hinweg angenehm kühl.";"9.90 EUR ";"http://www.delinat.com/flaschen/450h/9701.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9701.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9701.00&utm-campaign=affilinet-csv";35844574;"Weinzubehör > Weinzubehör > Italien"
"9704.10";"Profi-Korkenzieher Pullparrot verchromt mit schwarzer teflonbeschichteter Spirale";"Der Pullparrot hat am ?Concours du tire bouchon? im Januar 2000 den 1. Preis erhalten. Dank seiner patentierten zweistufigen Hebeltechnik mit Federmechanismus lassen sich die Korken leicht aus der Flasche ziehen - selbst lange Korken, wie man sie von alten Bordeaux-Weinen kennt. Die Spirale ist teflonbeschichtet, für ein leichtes Eindrehen in den Korken. In der Einfachheit liegt das Geheimnis. Der Pullparrot ist ein Profi-Korkenzieher, der ohne grossen Schnickschnack auskommt.";"18.00 EUR ";"http://www.delinat.com/flaschen/450h/9704.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9704.10.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9704.10&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9707.20";"Korkenzieher Pulltap Elite Anthrazit, Holz mit Metalldeckel";"Der Pulltap ist einfach in der Bedienung, edel in der Verarbeitung, und dank seiner hochwertigen Materialien garantiert er solide und langlebige Qualität.";"42.00 EUR ";"http://www.delinat.com/flaschen/450h/9707.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9707.20.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9707.20&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9713.00";"4 x Rotweinkelche 48 cl Spiegelau Authentis";"Spiegelau, Authentis, Höhe: 21.8 cm; Inhalt: 48 cl; passend für Rotweine mit vollem Körper, spülmaschinengeeignet. In einer Vergleichsdegustation der französischen Zeitschrift Le Point haben die Authentis-Gläser mit einem Spitzenresultat abgeschlossen.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/9713.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9713.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9713.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9715.00";"4 x Weissweinkelche 36 cl Spiegelau Authentis";"Spiegelau, Authentis, Höhe: 20.0 cm; Inhalt: 36 cl; passend für Weiss-, Rosé- oder Dessertweine, spülmaschinengeeignet. In einer Vergleichsdegustation der französischen Zeitschrift Le Point haben die Authentis-Gläser mit einem Spitzenresultat abgeschlossen.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/9715.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9715.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9715.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9716.00";"Weindekanter Carlo Spiegelau, 1.5 Liter";"Spiegelau, mundgeblasen; Höhe: ca. 26.5 cm; Inhalt: geignet für 75-cl-Weinflaschen oder für 150-cl-Magnumflaschen; besticht durch seine elegante und dynamische Form.";"42.00 EUR ";"http://www.delinat.com/flaschen/450h/9716.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9716.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9716.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9718.00";"4 x Rotwein-Ballonkelche 75 cl Spiegelau Authentis";"Spiegelau, Authentis, Höhe: 22.6 cm; Inhalt: 75 cl; für exklusive Rotweine, die viel Luft brauchen, spülmaschinengeeignet. In einer Vergleichsdegustation der französischen Zeitschrift Le Point haben die Authentis-Gläser mit einem Spitzenresultat abgeschlossen.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/9718.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9718.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9718.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9719.00";"4 x Champagner-Flûtes 19 cl Spiegelau Authentis";"Spiegelau, Authentis, Höhe: 22.5 cm; Inhalt: 19 cl; passend für Schaumweine, mit Moussierpunkt, spülmaschinengeeignet. In einer Vergleichsdegustation der französischen Zeitschrift Le Point haben die Authentis-Gläser mit einem Spitzenresultat abgeschlossen.";"27.50 EUR ";"http://www.delinat.com/flaschen/450h/9719.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9719.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9719.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9722.00";"4 x Delinat-Universalgläser 26 cl mit Delinat-Schnecke, Spiegelau";"Spiegelau, Authentis, Höhe: 17.9 cm; Inhalt: 26 cl; passend für fruchtbetonte Rotweine und für aromatische Weissweine; spülmaschinengeeignet. Die Revue de la France zeichnete dieses Glas als bestes Allround-Glas aus.";"17.80 EUR ";"http://www.delinat.com/flaschen/450h/9722.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9722.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9722.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9728.00";"Honiglöffel Delinat 22 cm 1 St. in Polybeutel verpackt";"Der praktische Honiklöffel mit einer Gesamtlänge von ca. 22 cm.";"4.95 EUR ";"http://www.delinat.com/flaschen/450h/9728.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9728.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9728.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9733.00";"Set Pullparrot und NI-GOTA je 1 Stück in Kartonschachtel verpackt";"Neben einem guten Wein braucht man nicht viel für einen perfekten Weingenuss. Mit diesem edel verpackten Geschenk erhalten Sie einen Profi-Korkenzieher und einen Weinausgiesser.";"18.80 EUR ";"http://www.delinat.com/flaschen/450h/9733.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9733.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9733.00&utm-campaign=affilinet-csv";35844573;"Weinzubehör > Weinzubehör"
"9735.00";"DegustierSet «Wein erleben»";"Viele setzen Wein mit Kultur, Genuss und Vergnügen gleich. Jetzt gibt es das Delinat DegustierSet «Wein erleben» ? ein geselliger Spass für einen genüsslichen Abend mit Freunden und Biowein.";"39.50 EUR ";"http://www.delinat.com/flaschen/160wp/9735.00.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9735.00.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9735.00&utm-campaign=affilinet-csv";35844570;"Probierpaket > paket"
"9824.12";"Osoti Aceite de Oliva virgen extra 50 cl Premium-Olivenöl, Spanien, Rioja, Bio";"Dieses hochwertige, Native Olivenöl Extra wird auf dem spanischen Rioja-Weingut Osoti aus sorgfältig von Hand gelesenen Arbequina-Oliven hergestellt.";"12.90 EUR ";"http://www.delinat.com/flaschen/450h/9824.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9824.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9824.12&utm-campaign=affilinet-csv";35844576;"Olivenöl > Bio-Spezialitäten > Spanien > Rioja"
"9826.12";"San Vito Olio extra vergine di Oliva 50 cl Premium-Olivenöl, Italien, Toscana, Bio";"Ein fruchtig-leichtes Olivenöl extra vergine mit pikantem Nachgeschmack, das die Düfte der Toskana widerspiegelt.";"15.80 EUR ";"http://www.delinat.com/flaschen/450h/9826.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9826.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9826.12&utm-campaign=affilinet-csv";35844578;"Olivenöl > Bio-Spezialitäten > Italien > Toscana > Chianti"
"9827.12";"Aceto Balsamico di Modena 25cl Balsamessig IGP, Italien, Emilia, Bio";"Ein junger, köstlicher Balsamico di Modena für wenig Geld: Sein Gaumenspiel und seine würzige Geschmacksvielfalt veredeln so manches Gericht. Zutaten: Weinessig und Traubenmost aus biologischem und biodynamischen Anbau, natürlich entstandene Sulfite; Essigsäuregehalt 6%";"5.95 EUR ";"http://www.delinat.com/flaschen/450h/9827.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9827.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9827.12&utm-campaign=affilinet-csv";35844561;"Essig > Bio-Spezialitäten > Italien > Emilia Romagna"
"9828.12";"El Majuelo Vinagre de Jerez 25cl Sherry Essig DOP, Spanien, Andalusien, Bio";"Sherryessig gehört in den Gourmetküchen aller Welt zu den Klassikern. Der bernsteinfarbene, nach Karamell duftende Majuelo aus Andalusien entsteht aus den typischen Sherrywein-Trauben Palomino. Zutaten: Essig aus Sherrywein aus biologischem Anbau, Sulfite; Essigsäuregehalt 6%";"6.60 EUR ";"http://www.delinat.com/flaschen/450h/9828.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9828.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9828.12&utm-campaign=affilinet-csv";35844580;"Essig > Bio-Spezialitäten > Spanien > Andalusia"
"9829.12";"Spiropoulos Griech. Essig 25 cl Weinessig aus Agiorgitiko-Trauben, Bio";"Dieser fruchtige, ausgewogene Rotweinessig wird auf dem griechischen Weingut Spiropoulos aus der heimischen Traube Agiorgitiko gewonnen. Zutaten: Rotweinessig aus biologischem Abau, Sulfite; Essigsäuregehalt 6%";"4.95 EUR ";"http://www.delinat.com/flaschen/450h/9829.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9829.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9829.12&utm-campaign=affilinet-csv";35844582;"Essig > Bio-Spezialitäten > Griechenland > Mantinia"
"9006.65";"DegustierService-Probierpaket Weisswein + 4 Gläser 3 x 1 Fl. = 3 Fl. Wein + 4 Delinat-Universalgläser, Bio";"3 Flaschen Bio-Weisswein aus Europas besten Lagen, begleitet von 4 formschönen Delinat-Universalgläsern. Mit dem Kauf dieses Begrüssungspakets steigen Sie ein in den DegustierService Weisswein. Sie erhalten fortan dreimal jährlich ein Paket mit 3 erlesenen Weissweinen. Der Preis pro Paket variiert zwischen ? 20 und 30, bzw. CHF 30 und 45. Ein Ausstieg aus dem DegustierService ist jederzeit möglich. Anruf genügt.";"29.00 EUR ";"http://www.delinat.com/flaschen/160wp/9006.65.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9006.65.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9006.65&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9006.70";"DegustierService-Probierpaket Rotwein + 4 Gläser 3 x 1 Fl. = 3 Fl. Wein + 4 Delinat-Universalgläser, Bio";"3 Flaschen Wein aus Europas besten Biolagen, begleitet von 4 formschönen Delinat-Universalgläsern. Mit dem Kauf dieses Begrüssungs-Pakets steigen Sie ein in den DegustierService Rotwein. Sie erhalten viermal jährlich ein Paket mit 3 erlesenen Rotweinen, die unser Einkaufsteam sorgfältig auswählt. Jedes Paket kostet zwischen ? 20 - 30. Ein Ausstieg aus dem DegustierService ist jederzeit möglich.";"29.00 EUR ";"http://www.delinat.com/flaschen/160wp/9006.70.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9006.70.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9006.70&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9096.75";"DS Roséwein Juli 2012 Süd Doppelpaket 3 x 2 Fl. = 6 Fl. Roséwein, Bio";"Entdecken Sie Europas Rosé-Vielfalt: drei Weine aus den drei wichtigsten Weinländern im Doppelpaket!";"48.00 EUR ";"http://www.delinat.com/flaschen/160wp/9096.75.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9096.75.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9096.75&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9096.77";"DS Roséwein Juli 2012 Nord Doppelpaket 3 x 2 Fl. = 6 Fl. Roséwein, Bio";"Montepulciano, Monastrell, Tempranillo: Entdecken Sie drei Traubensorten als reinsortige Rosés im Doppelpaket.";"45.40 EUR ";"http://www.delinat.com/flaschen/160wp/9096.77.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9096.77.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9096.77&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9096.87";"DS Rotwein August 2012 Nord Doppelpaket 3 x 2 Fl. = 6 Fl. Rotwein + WeinLese, Bio";"Drei entdeckungswürdige Rotweine in doppelter Ausführung und das Magazin WeinLese mit einer spannenden Reportage über die Toskana.";"54.80 EUR ";"http://www.delinat.com/flaschen/160wp/9096.87.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9096.87.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9096.87&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9097.25";"DS Schaumwein November 2012 Süd Doppelpaket 3 x 2 Fl. = 6 Fl. Schaumwein, Bio";"Zwei mehrere Jahre auf der Flasche gereifte Crémants de Loire aus Frankreich und ein jugendlich-frecher Spumante aus der wenig bekannten Region Marken in Italien: So verschieden können Schaumweine sein!";"91.40 EUR ";"http://www.delinat.com/flaschen/160wp/9097.25.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9097.25.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9097.25&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9097.27";"DS Schaumwein November 2012 Nord Doppelpaket 3 x 2 Fl. = 6 Fl. Schaumwein, Bio";"Hergestellt wie feiner Champagner, genau so gut, aber einiges preiswerter: Machen Sie die Probe aufs Exempel mit diesem Paket, das die grosse Vielfalt von Schaumweinen mit Flaschengärung offenbart.";"97.80 EUR ";"http://www.delinat.com/flaschen/160wp/9097.27.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9097.27.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9097.27&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9123.50";"Überraschungspaket 6 Fl. Wein gemischt, Bio";"Aus kleinen Restposten, die für ein normales Angebot nicht ausreichen, entstehen diese Überraschungspakete. Manchmal sind einzelne Etiketten leicht beschädigt. Der Paketpreis liegt weit unter dem Total der Listenpreise.";"29.00 EUR ";"http://www.delinat.com/flaschen/160wp/9123.50.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9123.50.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9123.50&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.06";"Probierpaket preiswerte Rotweine (6 x 2 Fl. = 12 Fl. Wein), Bio";"12 schmackhafte Rotweine aus kontrolliert biologischem Anbau. So preiswert sind Delinat-Weine!";"78.70 EUR ";"http://www.delinat.com/flaschen/160wp/9146.06.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.06.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.06&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.13";"Probierpaket Weissweine 2011 (4 x 3 Fl. = 12 Fl. Wein), Bio";"Unsere Topwinzer haben vier weisse Klassiker für Sie ausgewählt und verraten ihre persönliche Lieblingsspeise dazu. Im attraktiven Probierpaket «Erfrischende Weissweine» schlummern die beliebtesten Traubensorten.";"92.70 EUR ";"http://www.delinat.com/flaschen/160wp/9146.13.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.13.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.13&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.25";"Probierpaket rote Halbliterflaschen (6 x 2 Fl. = 12 Fl. Wein), Bio";"Unser Angebot an Halbliter-Flaschen: ein kleiner, aber feiner Vorrat mit den beliebtesten Weinen.";"72.60 EUR ";"http://www.delinat.com/flaschen/160wp/9146.25.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.25.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.25&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.55";"Rotweinpaket Südfrankreich WL 26 (4 x 3 Fl. = 12 Fl. Wein), Bio";"Edle Tropfen aus dem Weinparadies Südfrankreich - gekeltert aus den Traubenklassikern Syrah, Grenache, Mourvèdre und Carignan.";"135.60 EUR ";"http://www.delinat.com/flaschen/160wp/9146.55.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.55.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.55&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.61";"Probierpaket Bella Italia (6 x 2 Fl. = 12 Fl. Wein), Bio";"Italien ist das beliebteste Weinland unter Delinat-Kunden. Entdecken Sie Ihren persönlichen Lieblingswein in diesem Probierpaket.";"98.10 EUR ";"http://www.delinat.com/flaschen/160wp/9146.61.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.61.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.61&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.72";"Probierpaket Tour de France (6 x 2 Fl. = 12 Fl. Wein), Bio";"Mit unseren beliebtesten Rotweinen aus Südfrankreich und dem Bordeaux sind Sie jederzeit gut gerüstet.";"106.00 EUR ";"http://www.delinat.com/flaschen/160wp/9146.72.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.72.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.72&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.82";"Probierpaket Viva España (6 x 2 Fl. = 12 Fl. Wein), Bio";"So viel fruchtiger, vollmundiger Wein für so wenig Geld ? das kann nur Spanien bieten!";"107.10 EUR ";"http://www.delinat.com/flaschen/160wp/9146.82.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.82.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.82&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9146.93";"Probierpaket preiswerte Weissweine (6 x 2 Fl. = 12 Fl. Wein), Bio";"Beliebte Weissweine für jeden Geschmack: So lohnt es sich, einen Vorrat für verschiedenste Gelegenheiten anzulegen.";"85.80 EUR ";"http://www.delinat.com/flaschen/160wp/9146.93.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9146.93.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9146.93&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.01";"Probierpaket Roséweine (6 x 2 Fl. = 12 Fl. Wein), Bio";"Ein Rosé-Streifzug durch Europa: Entdecken Sie Ihren Lieblingswein im Direktvergleich.";"95.80 EUR ";"http://www.delinat.com/flaschen/160wp/9147.01.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.01.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.01&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.12";"Probierpaket Schaumweine (6 x 1 Fl. = 6 Fl. Wein), Bio";"Ein Schaumwein-Streifzug durch Europa: Entdecken Sie Ihren Lieblingsschäumer im Direktvergleich.";"85.70 EUR ";"http://www.delinat.com/flaschen/160wp/9147.12.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.12.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.12&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
"9147.25";"Kennenlern-Paket 6 Rotweine 2012 (6 x 1 Fl. = 6 Fl. Wein + Korkenzieher Pulltap), Bio";"Entdecken Sie 6 unserer beliebtesten Bioweine aus den wichtigsten Weinländern Europas. Die Weine überzeugen durch ein ausgezeichnetes Preis-Leistungsverhältnis. Mit diesem Probierpaket profitieren Sie zusätzlich von unserem Kennenlern-Rabatt und dem beigelegten Profikorkenzieher Pulltap. Nur ein Paket pro Haushalt. Danke für Ihr Verständnis.";"31.10 EUR ";"http://www.delinat.com/flaschen/160wp/9147.25.jpg";"http://partners.webmasterplan.com/click.asp?ref=576980&site=9561&type=text&tnb=5&diurl=http://www.delinat.com/weine/9147.25.html?rc=ag4&utm_source=affilinet&utm_medium=affiliate&utm_content=9147.25&utm-campaign=affilinet-csv";35844583;"Wein > Weinpaket"
