"ProgramId","ProductPriceOld","UpdateDate","ValidToDate","ProductLongDescription","ImageLargeURL","MerchantProductCategoryNumber","ProductEAN","ExtraTextOne","ExtraTextTwo","ExtraTextThree","BasePrice","BasePriceText","Zupid","MerchantProductNumber","ProductName","ProductPrice","CurrencySymbolOfPrice","ValidFromDate","ProductShortDescription","MerchantProductCategory","ZanoxCategoryIds","ImageSmallURL","ImageMediumURL","ProductManufacturerBrand","ZanoxProductLink","DeliveryTime","TermsOfContract","ISBN","ShippingAndHandling","ShippingAndHandlingCost"
"1767","25.90","12/12/2012 14:14:00",,"Überragender Barolo-Wein! Der Musterbetrieb Bonfante & Chiarle bringt auch in diesem Jahrgang einen überzeugenden Barolo mit komplexen Aromen von Pflaumen, roten Johannisbeeren, Veilchen, Gewürzen und einem Hauch Mokka hervor. Alles ist perfekt aufeinander abgestimmt. Der Wein zieht den Genießer mit elegantem Körper in den Bann. Kraftvoll erobert er den Gaumen, mit seinen perfekt ausbalancierten Tanninen macht selbst das Kauen auf dem Wein Freude.","http://www.ebrosia.de/pictures/ebrosia_a005360_Artikel.jpg",,,"Wein, Rotwein, Italien, Piemont, Barolo, Nebbiolo, Bonfante & Chiarle","25,89 Euro/l","100% Nebbiolo",,,"bd666ad9a5e434f0b9cc0051fcbab985","005360","Rotwein Bonfante & Chiarle Barolo DOCG 2005, Italien, Piemont, trocken, 25,89 Euro/l","19.42","EUR",,"Der Wein-Musterbetrieb Bonfante & Chiarle bringt auch in diesem Jahrgang einen überzeugenden Barolo mit komplexen Aromen von Pflaumen, roten Johannisbeeren, Veilchen, Gewürzen und einem Hauch Mokka hervor.","Wein/Wein Italien/Piemont/Barolo",,"http://www.ebrosia.de/pictures/ebrosia_a005360_Kategorie.jpg",,"Bonfante & Chiarle","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Piemont/Barolo/005360-Bonfante-Chiarle-Barolo.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","242.96","12/12/2012 14:14:00",,"Sichern Sie sich diesen anspruchsvollen und hoch prämierten Brunello di Montalcino besonders günstig. Sie erhalten mit unserem Vorteilspaket 5 Flaschen Pietranera Brunello di Montalcino und erhalten extra noch  eine weitere Flasche GRATIS dazu!","http://www.ebrosia.de/pictures/ebrosia_a005362_Artikel.jpg",,,"Vorteilspaket, Toskana, 1 Flasche gratis, Brunello, Italien, italienischer Rotwein","38,78 Euro/l","",,,"0406e978828bc9cb886ab875660f6907","005362","5+1 Vorteilspaket ´Pietranera Brunello di Montalcino´, Italien, Toskana, 38,78 Euro/l","174.49","EUR",,"Sichern Sie sich diesen anspruchsvollen und hoch prämierten Brunello di Montalcino besonders günstig.","Wein/Wein Italien/Toskana",,"http://www.ebrosia.de/pictures/ebrosia_a005362_Kategorie.jpg",,"ebrosia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Toskana/005362-5-1-Vorteilspaket-Brunello-di-Montalcino.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Diese lustige Nudelform erinnert an ein Schneckenhaus. Die Chiocciole von Selezioni Monograno werden aus Kamut hergestellt. Kamut stammt ursprünglich aus dem Mittleren Osten und ist eine sehr alte Getreideart. Die Vorteile sprechen für sich: Eiweißgehalt von bis zu 40% über dem herkömmlicher Getreidesorten, außerordentlicher Reichtum an Vitaminen und Aminosäuren, Glutin.","http://www.ebrosia.de/pictures/ebrosia_a005366_Artikel.jpg",,,"Pasta, Chiocciole, Nudeln, Khorasan-Weizen","9,98 Euro/kg","",,,"f176be4004c4f90752ac0599b763f154","005366","Chiocciole ´Kamut´ Selezioni Monograno 500g, Italien, 9,98 Euro/kg","4.99","EUR",,"Diese lustige Nudelform erinnert an ein Schneckenhaus. Die Chiocciole von Selezioni Monograno werden aus Kamut, einer sehr alten Getreideart, hergestellt.","Feinkost/Pasta",,"http://www.ebrosia.de/pictures/ebrosia_a005366_Kategorie.jpg",,"Selezioni Monograno","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Feinkost/Pasta/005366-Chiocciole-Kamut-500g.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Dieser Rosé-Wein wird vollständig aus Tempranillo-Reben gekeltert. Mit bezaubernden Aromen von Erdbeeren, Cassis, Himbeeren und einem Hauch von Banane, läßt der Rosado keine Wünsche offen. Mit seinen bezaubernden Fruchtaromen und der klaren, in perfekter Harmonie zur Frucht gehaltenen Säure, kann man ohne Übertreibung von einem wahren Schmuckstück sprechen.","http://www.ebrosia.de/pictures/ebrosia_a005370_Artikel.jpg",,,"Roséwein, Spanien, Le Altanza, Rioja, Rosado, Tempranillo","9,32 Euro/l","100% Tempranillo",,,"b2335c008d4e714fde5b4d3a3b97e053","005370","Roséwein Le Altanza Rioja Rosado DOC 2011, Spanien, Rioja, trocken, 9,32 Euro/l","6.99","EUR",,"Bei Le Altanza macht man gerne einen Scherz: Roséwein? - Verkaufen wir nicht! Es sei denn, man gehört zur Familie, denn tatsächlich gibt es nicht allzu viel von dem Wein am Markt.","Wein/Spanien/Rioja/Le Altanza",,"http://www.ebrosia.de/pictures/ebrosia_a005370_Kategorie.jpg",,"Bodegas Altanza","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Spanien/Rioja/Le-Altanza/005370-Le-Altanza-Rioja-Rosado-DOC.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Das gewonnene Öl ist wunderbar weich und sehr mild. Es duftet nach frisch gemähter Wiese, Blumen und man meint, die Kräuter der Region im Duft wieder zu finden. Machen Sie damit Ihre Gourmet-Salate an oder genießen Sie es pur zu Weißbrot: Ein Traum wird wahr!","http://www.ebrosia.de/pictures/ebrosia_a005371_Artikel.jpg",,,"Olivenöl, Spanien, Rioja, Le Altanza","21,98 Euro/l","",,,"e3ec50ccf1973cf0b2fcecaa0b24ac8a","005371","Le Altanza Olivenöl La Rioja 0,5l 2009, Spanien, Rioja, 21,98 Euro/l","10.99","EUR",,"Ein traumhaftes Olivenöl aus Spanien, ideal für die Gourmet-Küche! Weil andere Olivenöle den eigenen Ansprüchen nicht genügten, entschied sich das Team um Oscar Martinez, selbst Olivenöl zu produzieren.","Feinkost/Öl/Olivenöl",,"http://www.ebrosia.de/pictures/ebrosia_a005371_Kategorie.jpg",,"Le Altanza","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Feinkost/Oel/Olivenoel/005371-Le-Altanza-Aceite-de-Oliva-Olivenoel.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Die Trauben für den Héritage wachsen auf den Randlagen nur wenige Meter von den berühmten Orten Châteauneuf und Gigondas. Der Boden verleiht dem Wein die Würze eines Châteauneuf und die Weichheit eines Gigondas  und das zu einem Drittel des Preises. Und noch etwas macht den Wein zu etwas ganz Besonderem: Für ihn werden spezielle konisch zulaufende Fässer produziert, in denen der Wein reifen kann. Diese konischen Holzfässer erlauben eine besondere Reifung, die für eine bessere Frucht und eine feinere elegantere Art sorgt. Zwölf lange Monate gibt man dem Wein Zeit zur Reife.","http://www.ebrosia.de/pictures/ebrosia_a005372_Artikel.jpg",,,"Ogier, Cotes du Rhone, Rhone, Rotwein, Frankreich","13,32 Euro/l","70% Grenache, 25% Syrah, 5% Mourvčdre",,,"6cf289afacdce81dbbecbe3cf3e804df","005372","Rotwein Ogier Côtes-du-Rhône Rouge Heritages AOC 2010, Frankreich, Rhône, trocken, 13,32 Euro/l","9.99","EUR",,"Der Heritage bringt eine ausdrucksstarke, elegante Nase  und komplexe Aromen von reifen Früchten ins Glas. Diese werden von würzigen Noten und einem Hauch Barrique untermalt. Der Wein ist vollmundig und gewaltig im Mund wie ein herausragender Châteauneuf, dabei sehr facettenreich mit runden Tanninen und einem langem Abgang.","Wein/Frankreich/Rhone",,"http://www.ebrosia.de/pictures/ebrosia_a005372_Kategorie.jpg",,"Ogier","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Rhone/005372-Ogier-Cotes-du-Rhone-Rouge-Heritages-AOC.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"23/01/2013 14:14:00",,"Dieser legendäre Tawny Port wird besonders von den portverliebten Engländern geschätzt und ist jetzt endlich auch in Deutschland verfügbar. Er liegt ziegelrot im Glas und duftet angenehm nach Honig, roten Beeren und Gewürzen. Am Gaumen entfaltet sich die beim Tawny Port erwartete Süße und füllt den Gaumen angenehm rund aus. Mit einem wunderbar langen Nachhall verabschiedet sich der Wein in den Gaumen. Man möchte ihn nur tröpfchenweise trinken, um kein Aromatropfen zu verpassen.","http://www.ebrosia.de/pictures/ebrosia_a005382_Artikel.jpg",,,"Portwein, Portugal, Messias","14,53 Euro/l","50% Tinta, 50% Touriga",,,"780adc01d5cea452a9799e14cafa7ddc","005382","Messias Tawny Port, Portugal, Douro, süß, 14,53 Euro/l","10.90","EUR",,"Dieser Tawny Port liegt ziegelrot im Glas und duftet angenehm nach Honig, roten Beeren und Gewürzen. Am Gaumen entfaltet sich die beim Tawny Port erwartete Süße und füllt den Gaumen angenehm rund aus.","Wein/Portugal/Portwein",,"http://www.ebrosia.de/pictures/ebrosia_a005382_Kategorie.jpg",,"Vinhos Messias","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Portugal/Portwein/005382-Messias-Tawny-Port.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Für diesen edlen Rotwein wurden Touriga Nacional, Tinta Barroca und Tinta Roriz, der mit Tempranillo identisch ist, verwendet. Der Wein verströmt leckere Aromen roter Früchte, von Waldbeeren und einen zarten Hauch von Vanillepudding. Mit delikater Frucht erobert der Wein nahezu balsamisch den Gaumen. Ein Quentchen Honig meint man zu schmecken, wenn der Wein am Gaumen entlang rinnt. Freuen Sie sich auf ein besonders schönes Weinerlebnis!","http://www.ebrosia.de/pictures/ebrosia_a005383_Artikel.jpg",,,"Rotwein, Portugal, Douro, Messias","7,05 Euro/l","Touriga Nacional, Tinta Barocca, Tinta Roriz",,,"f0c8fcc7795f5e17adb420807f0f0308","005383","Rotwein Messias Selection Douro DOC 2010, Portugal, Douro, trocken, 7,05 Euro/l","5.29","EUR",,"Mit delikater Frucht erobert der Wein nahezu balsamisch den Gaumen. Ein Quentchen Honig meint man zu schmecken, wenn der Wein am Gaumen entlang rinnt. Freuen Sie sich auf ein besonders schönes Weinerlebnis!","Wein/Portugal/Douro",,"http://www.ebrosia.de/pictures/ebrosia_a005383_Kategorie.jpg",,"Vinhos Messias","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Portugal/Douro/005383-Messias-Selection-Douro-DOC.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"11/01/2013 14:14:00",,"Für diesen Rotwein wurden so exotische Rebsorten wie Alfrocheiro und Jean verwendet, sowie die für Portugal typische Rebsorte Touriga Nacional. Der Wein durfte 12 Monate in Eichenfässern lagern und duftet aromatisch nach Kirschen, Holunder und einem Hauch von Nelke. Der portugiesische Wein ist stoffig, voll und ausgewogen mit lang anhaltendem Nachhall. Mit Sicherheit ein Schnäppchen für Genießer, die Neues entdecken wollen!","http://www.ebrosia.de/pictures/ebrosia_a005384_Artikel.jpg",,,"Rotwein, Messias, Portugal, Beiras, Douro, Dao","7,05 Euro/l","Alfrocheiro, Jean, Touriga Nacional",,,"eb65df28f8883ff8b04ce97de65f3d15","005384","Rotwein Messias Selection Dao DOC 2010, Portugal, Dao, trocken, 7,05 Euro/l","5.29","EUR",,"Der portugiesische Rotwein ist stoffig, voll und ausgewogen mit lang anhaltendem Nachhall. Mit Sicherheit ein Schnäppchen für Genießer, die Neues entdecken wollen!","Wein/Portugal/Dao",,"http://www.ebrosia.de/pictures/ebrosia_a005384_Kategorie.jpg",,"Vinhos Messias","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Portugal/Dao/005384-Messias-Selection-Dao-DOC.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Die Basis des Weins ist der Riesling, der die Frische, Mineralität und Komplexität in den Wein einbringt. Der Gewürztraminer ist für die Exotik, florale Noten und eine gewisse Süffigkeit verantwortlich. Beide Rebsorten harmonieren so sehr miteinander, dass man getrost von einem Traumpaar sprechen mag. Der Wein liegt sonnengelb im Glas und duftet anregend nach Ananas, Birne, Feigen und einem Hauch von Rosenblättern. Die Aromen sind elegant und nicht vordergründig aufdringlich.","http://www.ebrosia.de/pictures/ebrosia_a005388_Artikel.jpg",,,"Riesling, Weißwein, Gewürztraminer, Weingut Studier, Riesling, Gewürztraminer","13,05 Euro/l","65% Riesling, 35% Gewürztraminer",,,"f7c6b93fa17981d1be465909ad36c850","005388","Weißwein Weingut Studier Riesling-Gewürztraminer 2011, Deutschland, Pfalz, trocken, 13,05 Euro/l","9.79","EUR",,"Mit delikater Frische gleitet der Wein am Gaumen entlang und entfaltet hier ein komplexes Aromenspiel von exotischen Früchten, Pfirsich, Banane und Birne.","Wein/Deutschland/Pfalz/Weingut Studier",,"http://www.ebrosia.de/pictures/ebrosia_a005388_Kategorie.jpg",,"Weingut Studier","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Deutschland/Pfalz/Weingut-Studier/005388-Weingut-Studier-Riesling-Gewuerztraminer.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","65.49","12/12/2012 14:14:00",,"Wein-Träume aus Down Under! Genießen Sie jetzt diese großartigen Weine aus Australien. Tiefgründig, fruchtbetont und mit guter Struktur sind Australiens Weine immer ein Erlebnis für den Gaumen. Profitieren Sie jetzt von unserem günstigen Probierpaket - jetzt online im Wein-Shop ebrosia australischen Wein bestellen!","http://www.ebrosia.de/pictures/ebrosia_a005399_Artikel.jpg",,,"Weinpaket, Australien, Penfolds, Heartland, Shiraz","14,64 Euro/l","",,,"4a928b91d7568781bb48a5654a22a0f2","005399","Probierpaket ´Australiens feine Weine´, Australien, 14,64 Euro/l","54.90","EUR",,"Genießen Sie jetzt diese großartigen Weine aus Australien. Tiefgründig, fruchtbetont und mit guter Struktur sind Australiens Weine immer ein Erlebnis für den Gaumen.","Wein/Australien",,"http://www.ebrosia.de/pictures/ebrosia_a005399_Kategorie.jpg",,"ebrosia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Australien/005399-Probierpaket-Australiens-feine-Weine.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Freuen Sie sich auf einen reinsortig ausgebauten Malbec in Perfektion! Sie erhalten einen ungewöhnlich komplexen Rotwein mit leidenschaftlichen Aromen von Waldbeeren, Süßholz, Kaffee und Vanille mit Brombeeren. Der Wein ist besonders dicht mit kunstvoll abgeschliffenen Tanninen. Nach 12monatigem Barriqueausbau bringt der Wein viel Kraft mit, die entdeckt werden will.","http://www.ebrosia.de/pictures/ebrosia_a005403_Artikel.jpg",,,"Rotwein, Argentinien, Telteca, Malbec, Mendoza","15,59 Euro/l","100% Malbec",,,"3153b79c611642b18aaefd4190100894","005403","Rotwein Telteca Malbec Antá 2008, Argentinien, Mendoza, trocken, 15,59 Euro/l","11.69","EUR",,"Freuen Sie sich mit diesem Telteca auf einen reinsortig ausgebauten Malbec in Perfektion. Der Wein ist besonders dicht mit kunstvoll abgeschliffenen Tanninen.","Wein/Argentinien",,"http://www.ebrosia.de/pictures/ebrosia_a005403_Kategorie.jpg",,"Telteca Winery","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Argentinien/005403-Telteca-Malbec-Anta.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","14.90","13/08/2012 14:14:00",,"Frank Kämmer, erster deutscher Master-Sommelier und Autor zahlreicher unterhaltsamer Bücher zum Thema Wein, hat sich die häufigsten und kuriosesten Wein-Irrtümer vorgenommen und erklärt anschaulich und mit viel Witz, wo vielleicht ein wenig Wahrheit im Weine liegt. Nicht zum Recht behalten, sondern weil sich mit der Tiefe der Erkenntnis auch die Tiefe des Genusses steigert. Frei nach dem alten Weingott Goethe: Man schmeckt nur, was man weiß.","http://www.ebrosia.de/pictures/ebrosia_a005414_Artikel.jpg",,,"CD, Hörbuch, Hörspiel","","",,,"3426159fd49a438d93bbc98018185c9c","005414","CD Hörbuch ´Kleines Lexikon der Wein-Irrtümer´","8.20","EUR",,"Frank Kämmer, erster deutscher Master-Sommelier und Autor  zum Thema Wein, hat sich die häufigsten und kuriosesten Wein-Irrtümer vorgenommen und erklärt anschaulich und mit viel Witz, wo vielleicht ein wenig Wahrheit im Weine liegt.","Genial Kochen",,"http://www.ebrosia.de/pictures/ebrosia_a005414_Kategorie.jpg",,"Lexikon","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Genial-Kochen/005414-CD-Hoerbuch-Kleines-Lexikon-der-Wein-Irrtuemer.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Die klitzekleine Cantina Colosi ist ein winziges Familienunternehmen aus Sizilien. Sie fällt seit 2005 regelmäßig mit sehr hohen Bewertungen ihrer Weine auf. Die Begeisterung Robert Parkers läßt sich an dem Wein wunderbar nachvollziehen: Kraftvolle Aromen voller Komplexität mit Anklängen von schwarzen Kirschen, Pflaumen und reifen Brombeeren dominieren den Wein. Er ist perfekt ausbalanciert, lang und seidig im Abgang.","http://www.ebrosia.de/pictures/ebrosia_a005415_Artikel.jpg",,,"Rotwein, Italien, Sizilien, Robert Parker","10,60 Euro/l","100% Nero d´Avola",,,"7cdcd3c3cbd219d29c28b5dbbeef4532","005415","Rotwein Cantine Colosi Rosso IGT 2008, Italien, Sizilien, trocken, 10,60 Euro/l","7.95","EUR",,"Robert Parker gesteht: ""Offen gesagt, fiel es mir schwer, das Glas wieder abzustellen"". Das will etwas heißen beim Weinpapst Robert Parker.","Wein/Wein Italien/Sizilien",,"http://www.ebrosia.de/pictures/ebrosia_a005415_Kategorie.jpg",,"Cantine Colosi","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Sizilien/005415-Cantine-Colosi-Rosso-IGT.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Die Bordeaux-Cuvée aus Cabernet Sauvignon und Merlot wurde 6 Monate in Fässern aus französischer Eiche gelagert. An der Nase wird der Rotwein aus dem Pauillac von gutriechenden Veilchenaromen dominiert. Später im Mund treten dann aromatische Brombeeren, Heidelbeeren und ein Hauch von frischem Waldboden hinzu. Mit seinem delikaten Abgang, dem samtigen Körper und den soften und reifen Tanninen erwartet Sie ein Bordeaux-Genuss der Extra-Klasse!","http://www.ebrosia.de/pictures/ebrosia_a005417_Artikel.jpg",,,"Rotwein, Bordeaux, Frankreich, Pauillac","25,20 Euro/l","65% Cabernet Sauvignon, 35% Merlot",,,"c09e040653a19ae409c4b24ae2ff27ea","005417","Rotwein Pauillac Private Reserve Bordeaux 2007, Frankreich, Bordeaux, trocken, 25,20 Euro/l","18.90","EUR",,"Mit seinem delikaten Abgang, dem samtigen Körper und den soften und reifen Tanninen erwartet Sie ein Bordeaux-Genuss der Extra-Klasse!","Wein/Frankreich/Bordeaux/Pauillac",,"http://www.ebrosia.de/pictures/ebrosia_a005417_Kategorie.jpg",,"Schröder und Schyler","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Bordeaux/Pauillac/005417-Pauillac-Private-Reserve-Bordeaux.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","60.21","12/12/2012 14:14:00",,"Erleben Sie diese toskanischen Traumweine und sichern Sie sich einen Preisvorteil von 25 Prozent! Mit diesem Probierpaket kommen Urlaubsgefühle auf, die typisch toskanische Landschaft erstreckt sich am Horizont und direkt vor Ihnen ein funkelnder Tropfen guten Weines im Glas! Sie erhalten fünf köstliche Weine, die Ihnen besten toskanischen Weingenuss versprechen zum besonders günstigen Vorteilspreis!","http://www.ebrosia.de/pictures/ebrosia_a005426_Artikel.jpg",,,"Weinpaket, Italien, Toskana","7,97 Euro/l","",,,"4d03348dd1812783f12f8994784b03a3","005426","Toskana vom Feinsten, Italien, Toskana, 7,97 Euro/l","29.90","EUR",,"Mit diesem Probierpaket kommen Urlaubsgefühle auf. Erleben Sie diese toskanischen Traumweine!","Wein/Wein Italien/Toskana",,"http://www.ebrosia.de/pictures/ebrosia_a005426_Kategorie.jpg",,"ebrosia","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Toskana/005426-Probierpaket-Toskana-vom-Feinsten.html?afid=266]]","Kurzfristig nicht lieferbar",,,"Kurzfristig nicht lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Der Bordeaux-Rotwein aus dem Haut-Médoc verströmt einen wohligen Duft von Cassis und Kirschkuchen. Der Duft entwickelt sich im Glas und wird nach der Dekantierzeit sehr intensiv. Am Gaumen finden sich die Schwarzen Johannisbeeren und Kirschen wider. Hinzu kommen Aromen von frischem Leder, die dem Wein Noblesse verleihen. Die Tannine sind samtig und reif. Sie verleihen dem Wein seine Kraft.","http://www.ebrosia.de/pictures/ebrosia_a005436_Artikel.jpg",,,"Rotwein, Frankreich, Bordeaux, Médoc","25,20 Euro/l","50% Cabernet Sauvignon, 42% Merlot, 6% Cabernet Franc u.a.",,,"4c9cf1721b85688b44aea9a4b94ffb36","005436","Rotwein Château Bernadotte Haut-Medoc AOC 2002, Frankreich, Bordeaux, trocken, 25,20 Euro/l","18.90","EUR",,"Ein Juwel, dass zum weltberühmten Chäteau Pichon Longueville Comtesse de Lalande gehört! Der Bordeaux-Rotwein aus dem Haut-Médoc verströmt einen wohligen Duft von Cassis und Kirschkuchen.","Wein/Frankreich/Bordeaux/Medoc",,"http://www.ebrosia.de/pictures/ebrosia_a005436_Kategorie.jpg",,"Château Bernadotte","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Bordeaux/Medoc/005436-Chateau-Bernadotte-Haut-Medoc-AOC.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"12/12/2012 14:14:00",,"Köstliches Entzücken löst die elegante Struktur dieses Bordeaux-Weins am Gaumen aus. Lange klingen die Aromen im Gaumen nach, ein Zeichen bester Qualität. Dunkelkirschrot liegt der Wein im Glas und verströmt seinen exzellenten Duft. Erfreuen Sie sich an der perfekten Weinqualität in traditioneller bordelaiser Manier.","http://www.ebrosia.de/pictures/ebrosia_a005440_Artikel.jpg",,,"Rotwein, Frankreich, Bordeaux, Saint-Emilion","13,32 Euro/l","80% Merlot, 10% Cabernet Sauvignon, 10% Cabernet Franc",,,"d725ff9a1ef55304d0a308ded2e2a26f","005440","Rotwein Château Naguet Montagne Saint Emilion 2006, Frankreich, Bordeaux, trocken, 13,32 Euro/l","9.99","EUR",,"Dunkelkirschrot liegt der Wein im Glas und verströmt seinen exzellenten Duft. Köstliches Entzücken löst die elegante Struktur des Weins am Gaumen aus. Lange klingen die Aromen im Gaumen nach, ein Zeichen bester Qualität.","Wein/Frankreich/Bordeaux/Saint Emilion",,"http://www.ebrosia.de/pictures/ebrosia_a005440_Kategorie.jpg",,"Château Naguet","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Frankreich/Bordeaux/Saint-Emilion/005440-Chateau-Naguet-Montagne-Saint-Emilion.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767",,"14/01/2013 14:14:00",,"Nicht gewöhnlicher Alltagswein! Er stammt aus dem Qualitäts-Weingut Cardeto und wurde unter der Mitwirkung von Maurilio Chioccia, dem berühmtesten und gesuchtesten Önologen Italiens, entwickelt. Verwendet werden Trauben von Grechetto, Drupeggio, Canaiolo und Ciliegiolo. Der Wein duftet kraftvoll fruchtig nach Pflaumen, Pfirsichen und frischen Kräutern. Am Gaumen ist er spritzig, erfrischend und fruchtbetont. Außerdem ein sehr günstiges Tröpfchen: Überhaupt nicht gewöhnlich!","http://www.ebrosia.de/pictures/ebrosia_a005441_Artikel.jpg",,,"Weißwein, Italien, Umbrien, Cardeto, Mundus Vini","5,99 Euro/l","Grechetto, Drupeggio, Canaiolo, Ciliegiolo",,,"61bd531d4bbe20b1821e8859e7e3e374","005441","Weißwein Cardeto Matile Umbria Bianco IGT 2011, Italien, Umbrien, trocken, 5,99 Euro/l","4.49","EUR",,"Wenn man von einem Wein für alle Tage spricht, dann wird damit häufig auch eine gewisse abfällige Meinung  verbunden. Absolut unzutreffend wäre dies bei diesem Bianco, der in Qualität und Preis überzeugt.","Wein/Wein Italien/Umbrien",,"http://www.ebrosia.de/pictures/ebrosia_a005441_Kategorie.jpg",,"Cardeto","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Wein-Italien/Umbrien/005441-Cardeto-Matile-Umbria-Bianco-IGT.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
"1767","49.00","12/12/2012 14:14:00",,"Als Jean-Francois Coquard vor 9 Jahren von Frankreich nach Italien zog, nahm er ein paar heimische Klone Chardonnay aus der Champagne mit und setzte diese in Oltrepň Pavese ein. Seit 2006 produziert er in geringsten Mengen seinen Ambo Secco: Ganze 750 Flaschen (!) beträgt die Produktion pro Jahr und ist nur für Freunde bestimmt: Zu 100% aus edelstem Chardonnay gekeltert, reicht die Qualität ohne Zweifel an die großer Champagner heran.","http://www.ebrosia.de/pictures/ebrosia_a005444_Artikel.jpg",,,"italienischer Frizzante, Italien, Umbrien, Chardonnay","45,73 Euro/l","100% Chardonnay",,,"0b71873838d48174c5da672d7c6b6618","005444","Sekt & Prosecco Ambo Secco Blanc de Blanc Brut, Italien, Umbrien, trocken, 45,73 Euro/l","34.30","EUR",,"Die Perlage ist absolut betörend und lang anhaltend. Freuen Sie sich auf köstliche Limettenaromen sowie Nuancen von Birne und Cassis. Ein superber Hochgenuss!","Wein/Sekt und Prosecco/Frizzante",,"http://www.ebrosia.de/pictures/ebrosia_a005444_Kategorie.jpg",,"Marco Olivieri","http://ad.zanox.com/ppc/?22658144C14777658&ULP=[[Wein/Sekt-und-Prosecco/Frizzante/005444-Ambo-Secco-Blanc-de-Blanc-Brut.html?afid=266]]","Sofort lieferbar",,,"Sofort lieferbar - Versandkosten : 6.95 EUR","6.95"
